GEO_CODE (POR),GEO_NAME,dimension,Member ID: Profile of Economic Regions (2247),total
2455,Laurentides,Non-Aboriginal,2225,1050.00
2455,Laurentides,English and French,2226,15.00
2455,Laurentides,English and non-official language,2227,515.00
2455,Laurentides,French and non-official language,2228,170.00
2455,Laurentides,"English, French and non-official language",2229,10.00
2455,Laurentides,Total - Mobility status 1 year ago - 25% sample data,2230,571915.00
2455,Laurentides,Non-movers,2231,508195.00
2455,Laurentides,Movers,2232,63715.00
2455,Laurentides,Non-migrants,2233,24800.00
2455,Laurentides,Migrants,2234,38915.00
2455,Laurentides,Internal migrants,2235,37830.00
2455,Laurentides,Intraprovincial migrants,2236,37080.00
2455,Laurentides,Interprovincial migrants,2237,755.00
2455,Laurentides,External migrants,2238,1080.00
2455,Laurentides,Total - Mobility status 5 years ago - 25% sample data,2239,546545.00
2455,Laurentides,Non-movers,2240,348330.00
2455,Laurentides,Movers,2241,198215.00
2455,Laurentides,Non-migrants,2242,75365.00
2455,Laurentides,Migrants,2243,122850.00
2455,Laurentides,Internal migrants,2244,118840.00
2455,Laurentides,Intraprovincial migrants,2245,116610.00
2455,Laurentides,Interprovincial migrants,2246,2230.00
2455,Laurentides,External migrants,2247,4010.00
2433,Centre-du-Québec,"Population, 2016",1,242399.00
2433,Centre-du-Québec,"Population, 2011",2,234163.00
2433,Centre-du-Québec,"Population percentage change, 2011 to 2016",3,3.50
2433,Centre-du-Québec,Total private dwellings,4,113371.00
2433,Centre-du-Québec,Private dwellings occupied by usual residents,5,106177.00
2433,Centre-du-Québec,Population density per square kilometre,6,35.00
2433,Centre-du-Québec,Land area in square kilometres,7,6930.05
2433,Centre-du-Québec,Total - Age groups and average age of the population - 100% data,8,242395.00
2433,Centre-du-Québec,0 to 14 years,9,40255.00
2433,Centre-du-Québec,0 to 4 years,10,13195.00
2433,Centre-du-Québec,5 to 9 years,11,14265.00
2433,Centre-du-Québec,10 to 14 years,12,12795.00
2433,Centre-du-Québec,15 to 64 years,13,152345.00
2433,Centre-du-Québec,15 to 19 years,14,12945.00
2433,Centre-du-Québec,20 to 24 years,15,12775.00
2433,Centre-du-Québec,25 to 29 years,16,12565.00
2433,Centre-du-Québec,30 to 34 years,17,13955.00
2433,Centre-du-Québec,35 to 39 years,18,15950.00
2433,Centre-du-Québec,40 to 44 years,19,13785.00
2433,Centre-du-Québec,45 to 49 years,20,14005.00
2433,Centre-du-Québec,50 to 54 years,21,18070.00
2433,Centre-du-Québec,55 to 59 years,22,19555.00
2433,Centre-du-Québec,60 to 64 years,23,18740.00
2433,Centre-du-Québec,65 years and over,24,49805.00
2433,Centre-du-Québec,65 to 69 years,25,16705.00
2433,Centre-du-Québec,70 to 74 years,26,12810.00
2433,Centre-du-Québec,75 to 79 years,27,8240.00
2433,Centre-du-Québec,80 to 84 years,28,5930.00
2433,Centre-du-Québec,85 years and over,29,6120.00
2433,Centre-du-Québec,85 to 89 years,30,3810.00
2433,Centre-du-Québec,90 to 94 years,31,1765.00
2433,Centre-du-Québec,95 to 99 years,32,485.00
2433,Centre-du-Québec,100 years and over,33,65.00
2433,Centre-du-Québec,Total - Distribution (%) of the population by broad age groups - 100% data,34,100.00
2433,Centre-du-Québec,0 to 14 years,35,16.60
2433,Centre-du-Québec,15 to 64 years,36,62.80
2433,Centre-du-Québec,65 years and over,37,20.50
2433,Centre-du-Québec,85 years and over,38,2.50
2433,Centre-du-Québec,Average age of the population,39,43.00
2433,Centre-du-Québec,Median age of the population,40,44.60
2433,Centre-du-Québec,Total - Occupied private dwellings by structural type of dwelling - 100% data,41,106180.00
2433,Centre-du-Québec,Single-detached house,42,65770.00
2433,Centre-du-Québec,Apartment in a building that has five or more storeys,43,250.00
2433,Centre-du-Québec,Other attached dwelling,44,39100.00
2433,Centre-du-Québec,Semi-detached house,45,5545.00
2433,Centre-du-Québec,Row house,46,1315.00
2433,Centre-du-Québec,Apartment or flat in a duplex,47,6330.00
2433,Centre-du-Québec,Apartment in a building that has fewer than five storeys,48,25475.00
2433,Centre-du-Québec,Other single-attached house,49,430.00
2433,Centre-du-Québec,Movable dwelling,50,1050.00
2433,Centre-du-Québec,Total - Private households by household size - 100% data,51,106175.00
2433,Centre-du-Québec,1 person,52,35530.00
2433,Centre-du-Québec,2 persons,53,39585.00
2433,Centre-du-Québec,3 persons,54,13140.00
2433,Centre-du-Québec,4 persons,55,11865.00
2433,Centre-du-Québec,5 or more persons,56,6055.00
2433,Centre-du-Québec,Number of persons in private households,57,234500.00
2433,Centre-du-Québec,Average household size,58,2.20
2433,Centre-du-Québec,Total - Marital status for the population aged 15 years and over - 100% data,59,202145.00
2433,Centre-du-Québec,Married or living common law,60,119200.00
2433,Centre-du-Québec,Married,61,65180.00
2433,Centre-du-Québec,Living common law,62,54020.00
2433,Centre-du-Québec,Not married and not living common law,63,82950.00
2433,Centre-du-Québec,Never married,64,53540.00
2433,Centre-du-Québec,Separated,65,2220.00
2433,Centre-du-Québec,Divorced,66,14575.00
2433,Centre-du-Québec,Widowed,67,12615.00
2433,Centre-du-Québec,Total - Census families in private households by family size - 100% data,68,68220.00
2433,Centre-du-Québec,2 persons,69,38830.00
2433,Centre-du-Québec,3 persons,70,12535.00
2433,Centre-du-Québec,4 persons,71,11525.00
2433,Centre-du-Québec,5 or more persons,72,5335.00
2433,Centre-du-Québec,Average size of census families,73,2.80
2433,Centre-du-Québec,Total number of census families in private households - 100% data,74,68225.00
2433,Centre-du-Québec,Total couple families,75,58105.00
2433,Centre-du-Québec,Married couples,76,31130.00
2433,Centre-du-Québec,Common-law couples,77,26975.00
2433,Centre-du-Québec,Total lone-parent families by sex of parent,78,10120.00
2433,Centre-du-Québec,Female parent,79,7225.00
2433,Centre-du-Québec,Male parent,80,2895.00
2433,Centre-du-Québec,Total - Couple census families in private households - 100% data,81,58105.00
2433,Centre-du-Québec,Couples without children,82,32790.00
2433,Centre-du-Québec,Couples with children,83,25315.00
2433,Centre-du-Québec,1 child,84,9535.00
2433,Centre-du-Québec,2 children,85,10655.00
2433,Centre-du-Québec,3 or more children,86,5115.00
2433,Centre-du-Québec,Total - Lone-parent census families in private households - 100% data,87,10120.00
2433,Centre-du-Québec,1 child,88,6035.00
2433,Centre-du-Québec,2 children,89,2995.00
2433,Centre-du-Québec,3 or more children,90,1090.00
2433,Centre-du-Québec,Total - Persons not in census families in private households - 100% data,91,44565.00
2433,Centre-du-Québec,Total - Private households by household type - 100% data,92,106180.00
2433,Centre-du-Québec,One-census-family households,93,67240.00
2433,Centre-du-Québec,Without children in a census family,94,32365.00
2433,Centre-du-Québec,With children in a census family,95,34870.00
2433,Centre-du-Québec,Multiple-census-family households,96,490.00
2433,Centre-du-Québec,Non-census-family households,97,38450.00
2433,Centre-du-Québec,One-person households,98,35530.00
2433,Centre-du-Québec,Two-or-more person non-census-family households,99,2920.00
2433,Centre-du-Québec,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,100,238885.00
2433,Centre-du-Québec,English only,101,295.00
2433,Centre-du-Québec,French only,102,178650.00
2433,Centre-du-Québec,English and French,103,59435.00
2433,Centre-du-Québec,Neither English nor French,104,505.00
2433,Centre-du-Québec,Total - First official language spoken for the total population excluding institutional residents - 100% data,105,238885.00
2433,Centre-du-Québec,English,106,2385.00
2433,Centre-du-Québec,French,107,235325.00
2433,Centre-du-Québec,English and French,108,690.00
2433,Centre-du-Québec,Neither English nor French,109,480.00
2433,Centre-du-Québec,Official language minority (number),110,2735.00
2433,Centre-du-Québec,Official language minority (percentage),111,1.10
2433,Centre-du-Québec,Total - Mother tongue for the total population excluding institutional residents - 100% data,112,238890.00
2433,Centre-du-Québec,Single responses,113,237550.00
2433,Centre-du-Québec,Official languages,114,233615.00
2433,Centre-du-Québec,English,115,2275.00
2433,Centre-du-Québec,French,116,231340.00
2433,Centre-du-Québec,Non-official languages,117,3935.00
2433,Centre-du-Québec,Aboriginal languages,118,10.00
2433,Centre-du-Québec,Algonquian languages,119,5.00
2433,Centre-du-Québec,Blackfoot,120,0.00
2433,Centre-du-Québec,Cree-Montagnais languages,121,5.00
2433,Centre-du-Québec,Atikamekw,122,5.00
2433,Centre-du-Québec,Montagnais (Innu),123,0.00
2433,Centre-du-Québec,Moose Cree,124,0.00
2433,Centre-du-Québec,Naskapi,125,0.00
2433,Centre-du-Québec,Northern East Cree,126,0.00
2433,Centre-du-Québec,Plains Cree,127,0.00
2433,Centre-du-Québec,Southern East Cree,128,0.00
2433,Centre-du-Québec,Swampy Cree,129,0.00
2433,Centre-du-Québec,Woods Cree,130,0.00
2433,Centre-du-Québec,"Cree, n.o.s.",131,0.00
2433,Centre-du-Québec,Eastern Algonquian languages,132,0.00
2433,Centre-du-Québec,Malecite,133,0.00
2433,Centre-du-Québec,Mi'kmaq,134,0.00
2433,Centre-du-Québec,Ojibway-Potawatomi languages,135,0.00
2433,Centre-du-Québec,Algonquin,136,0.00
2433,Centre-du-Québec,Ojibway,137,5.00
2433,Centre-du-Québec,Oji-Cree,138,0.00
2433,Centre-du-Québec,Ottawa (Odawa),139,0.00
2433,Centre-du-Québec,"Algonquian languages, n.i.e.",140,0.00
2433,Centre-du-Québec,Athabaskan languages,141,0.00
2433,Centre-du-Québec,Northern Athabaskan languages,142,0.00
2433,Centre-du-Québec,Babine (Wetsuwet'en),143,0.00
2433,Centre-du-Québec,Beaver,144,0.00
2433,Centre-du-Québec,Carrier,145,0.00
2433,Centre-du-Québec,Chilcotin,146,0.00
2433,Centre-du-Québec,Dene,147,0.00
2433,Centre-du-Québec,Dogrib (Tlicho),148,0.00
2433,Centre-du-Québec,Gwich'in,149,0.00
2433,Centre-du-Québec,Sarsi (Sarcee),150,0.00
2433,Centre-du-Québec,Sekani,151,0.00
2433,Centre-du-Québec,Slavey-Hare languages,152,0.00
2433,Centre-du-Québec,North Slavey (Hare),153,0.00
2433,Centre-du-Québec,South Slavey,154,0.00
2433,Centre-du-Québec,"Slavey, n.o.s.",155,0.00
2433,Centre-du-Québec,Tahltan languages,156,0.00
2433,Centre-du-Québec,Kaska (Nahani),157,0.00
2433,Centre-du-Québec,Tahltan,158,0.00
2433,Centre-du-Québec,Tutchone languages,159,0.00
2433,Centre-du-Québec,Northern Tutchone,160,0.00
2433,Centre-du-Québec,Southern Tutchone,161,0.00
2433,Centre-du-Québec,"Athabaskan languages, n.i.e.",162,0.00
2433,Centre-du-Québec,Haida,163,0.00
2433,Centre-du-Québec,Inuit languages,164,5.00
2433,Centre-du-Québec,Inuinnaqtun (Inuvialuktun),165,0.00
2433,Centre-du-Québec,Inuktitut,166,0.00
2433,Centre-du-Québec,"Inuit languages, n.i.e.",167,0.00
2433,Centre-du-Québec,Iroquoian languages,168,0.00
2433,Centre-du-Québec,Cayuga,169,0.00
2433,Centre-du-Québec,Mohawk,170,0.00
2433,Centre-du-Québec,Oneida,171,0.00
2433,Centre-du-Québec,"Iroquoian languages, n.i.e.",172,0.00
2433,Centre-du-Québec,Kutenai,173,0.00
2433,Centre-du-Québec,Michif,174,0.00
2433,Centre-du-Québec,Salish languages,175,0.00
2433,Centre-du-Québec,Comox,176,0.00
2433,Centre-du-Québec,Halkomelem,177,0.00
2433,Centre-du-Québec,Lillooet,178,0.00
2433,Centre-du-Québec,Okanagan,179,0.00
2433,Centre-du-Québec,Shuswap (Secwepemctsin),180,0.00
2433,Centre-du-Québec,Squamish,181,0.00
2433,Centre-du-Québec,Straits,182,0.00
2433,Centre-du-Québec,Thompson (Ntlakapamux),183,0.00
2433,Centre-du-Québec,"Salish languages, n.i.e.",184,0.00
2433,Centre-du-Québec,Siouan languages,185,0.00
2433,Centre-du-Québec,Dakota,186,0.00
2433,Centre-du-Québec,Stoney,187,0.00
2433,Centre-du-Québec,"Siouan languages, n.i.e.",188,0.00
2433,Centre-du-Québec,Tlingit,189,0.00
2433,Centre-du-Québec,Tsimshian languages,190,0.00
2433,Centre-du-Québec,Gitxsan (Gitksan),191,0.00
2433,Centre-du-Québec,Nisga'a,192,0.00
2433,Centre-du-Québec,Tsimshian,193,0.00
2433,Centre-du-Québec,Wakashan languages,194,0.00
2433,Centre-du-Québec,Haisla,195,0.00
2433,Centre-du-Québec,Heiltsuk,196,0.00
2433,Centre-du-Québec,Kwakiutl (Kwak'wala),197,0.00
2433,Centre-du-Québec,Nuu-chah-nulth (Nootka),198,0.00
2433,Centre-du-Québec,"Wakashan languages, n.i.e.",199,0.00
2433,Centre-du-Québec,"Aboriginal languages, n.o.s.",200,0.00
2433,Centre-du-Québec,Non-Aboriginal languages,201,3920.00
2433,Centre-du-Québec,Afro-Asiatic languages,202,500.00
2433,Centre-du-Québec,Berber languages,203,20.00
2433,Centre-du-Québec,Kabyle,204,15.00
2433,Centre-du-Québec,"Berber languages, n.i.e.",205,0.00
2433,Centre-du-Québec,Cushitic languages,206,0.00
2433,Centre-du-Québec,Bilen,207,0.00
2433,Centre-du-Québec,Oromo,208,0.00
2433,Centre-du-Québec,Somali,209,0.00
2433,Centre-du-Québec,"Cushitic languages, n.i.e.",210,0.00
2433,Centre-du-Québec,Semitic languages,211,480.00
2433,Centre-du-Québec,Amharic,212,0.00
2433,Centre-du-Québec,Arabic,213,480.00
2433,Centre-du-Québec,Assyrian Neo-Aramaic,214,0.00
2433,Centre-du-Québec,Chaldean Neo-Aramaic,215,0.00
2433,Centre-du-Québec,Harari,216,0.00
2433,Centre-du-Québec,Hebrew,217,5.00
2433,Centre-du-Québec,Maltese,218,0.00
2433,Centre-du-Québec,Tigrigna,219,0.00
2433,Centre-du-Québec,"Semitic languages, n.i.e.",220,0.00
2433,Centre-du-Québec,"Afro-Asiatic languages, n.i.e.",221,0.00
2433,Centre-du-Québec,Austro-Asiatic languages,222,95.00
2433,Centre-du-Québec,Khmer (Cambodian),223,35.00
2433,Centre-du-Québec,Vietnamese,224,60.00
2433,Centre-du-Québec,"Austro-Asiatic languages, n.i.e",225,0.00
2433,Centre-du-Québec,Austronesian languages,226,40.00
2433,Centre-du-Québec,Bikol,227,0.00
2433,Centre-du-Québec,Cebuano,228,5.00
2433,Centre-du-Québec,Fijian,229,0.00
2433,Centre-du-Québec,Hiligaynon,230,0.00
2433,Centre-du-Québec,Ilocano,231,0.00
2433,Centre-du-Québec,Malagasy,232,5.00
2433,Centre-du-Québec,Malay,233,5.00
2433,Centre-du-Québec,"Pampangan (Kapampangan, Pampango)",234,0.00
2433,Centre-du-Québec,Pangasinan,235,0.00
2433,Centre-du-Québec,"Tagalog (Pilipino, Filipino)",236,25.00
2433,Centre-du-Québec,Waray-Waray,237,0.00
2433,Centre-du-Québec,"Austronesian languages, n.i.e.",238,0.00
2433,Centre-du-Québec,Creole languages,239,75.00
2433,Centre-du-Québec,Haitian Creole,240,5.00
2433,Centre-du-Québec,"Creole, n.o.s.",241,70.00
2433,Centre-du-Québec,"Creole languages, n.i.e.",242,5.00
2433,Centre-du-Québec,Dravidian languages,243,0.00
2433,Centre-du-Québec,Kannada,244,0.00
2433,Centre-du-Québec,Malayalam,245,0.00
2433,Centre-du-Québec,Tamil,246,0.00
2433,Centre-du-Québec,Telugu,247,0.00
2433,Centre-du-Québec,"Dravidian languages, n.i.e.",248,0.00
2433,Centre-du-Québec,Hmong-Mien languages,249,0.00
2433,Centre-du-Québec,Indo-European languages,250,2575.00
2433,Centre-du-Québec,Albanian,251,5.00
2433,Centre-du-Québec,Armenian,252,5.00
2433,Centre-du-Québec,Balto-Slavic languages,253,250.00
2433,Centre-du-Québec,Baltic languages,254,0.00
2433,Centre-du-Québec,Latvian,255,0.00
2433,Centre-du-Québec,Lithuanian,256,0.00
2433,Centre-du-Québec,Slavic languages,257,250.00
2433,Centre-du-Québec,Belarusan,258,0.00
2433,Centre-du-Québec,Bosnian,259,35.00
2433,Centre-du-Québec,Bulgarian,260,0.00
2433,Centre-du-Québec,Croatian,261,55.00
2433,Centre-du-Québec,Czech,262,0.00
2433,Centre-du-Québec,Macedonian,263,5.00
2433,Centre-du-Québec,Polish,264,25.00
2433,Centre-du-Québec,Russian,265,30.00
2433,Centre-du-Québec,Serbian,266,10.00
2433,Centre-du-Québec,Serbo-Croatian,267,65.00
2433,Centre-du-Québec,Slovak,268,0.00
2433,Centre-du-Québec,Slovene (Slovenian),269,0.00
2433,Centre-du-Québec,Ukrainian,270,15.00
2433,Centre-du-Québec,"Slavic languages, n.i.e.",271,5.00
2433,Centre-du-Québec,Celtic languages,272,0.00
2433,Centre-du-Québec,Scottish Gaelic,273,0.00
2433,Centre-du-Québec,Welsh,274,0.00
2433,Centre-du-Québec,"Celtic languages, n.i.e.",275,0.00
2433,Centre-du-Québec,Germanic languages,276,510.00
2433,Centre-du-Québec,Afrikaans,277,0.00
2433,Centre-du-Québec,Danish,278,0.00
2433,Centre-du-Québec,Dutch,279,25.00
2433,Centre-du-Québec,Frisian,280,0.00
